Loading module for Anaconda
Anaconda 2019.10 is now loaded
SUN
Random Seed:  4115
# of training samples:  10320
Encoder(
  (fc1): Linear(in_features=2150, out_features=4096)
  (fc3): Linear(in_features=4096, out_features=204)
  (lrelu): LeakyReLU(0.2, inplace)
  (linear_means): Linear(in_features=204, out_features=102)
  (linear_log_var): Linear(in_features=204, out_features=102)
)
Generator(
  (fc1): Linear(in_features=204, out_features=4096)
  (fc3): Linear(in_features=4096, out_features=2048)
  (lrelu): LeakyReLU(0.2, inplace)
  (sigmoid): Sigmoid()
)
Discriminator_D1(
  (fc1): Linear(in_features=2150, out_features=4096)
  (fc2): Linear(in_features=4096, out_features=1)
  (lrelu): LeakyReLU(0.2, inplace)
)
Feedback(
  (fc1): Linear(in_features=4096, out_features=4096)
  (fc2): Linear(in_features=4096, out_features=4096)
  (lrelu): LeakyReLU(0.2, inplace)
)
AttDec(
  (fc1): Linear(in_features=2048, out_features=4096)
  (fc3): Linear(in_features=4096, out_features=102)
  (lrelu): LeakyReLU(0.2, inplace)
)
[227/400]  Loss_D: -1.0372 Loss_G: -3.6871, Wasserstein_dist:1.4026, vae_loss_seen:349.0491 GZSL: seen=0.3864, unseen=0.4563, h=0.4184 ZSL: unseen accuracy=0.6451
[228/400]  Loss_D: -1.1176 Loss_G: -3.0848, Wasserstein_dist:1.4685, vae_loss_seen:340.8638 GZSL: seen=0.4078, unseen=0.4271, h=0.4172 ZSL: unseen accuracy=0.6319
[229/400]  Loss_D: -0.9764 Loss_G: -2.6582, Wasserstein_dist:1.2926, vae_loss_seen:336.7994 GZSL: seen=0.3868, unseen=0.4569, h=0.4190 ZSL: unseen accuracy=0.6340
[230/400]  Loss_D: -0.9747 Loss_G: -3.3014, Wasserstein_dist:1.3571, vae_loss_seen:332.4481 GZSL: seen=0.3791, unseen=0.4687, h=0.4192 ZSL: unseen accuracy=0.6312
[231/400]  Loss_D: -1.0840 Loss_G: -3.3260, Wasserstein_dist:1.4505, vae_loss_seen:339.5527 GZSL: seen=0.4066, unseen=0.4181, h=0.4122 ZSL: unseen accuracy=0.6389
[232/400]  Loss_D: -0.9804 Loss_G: -3.1983, Wasserstein_dist:1.3234, vae_loss_seen:340.3215 GZSL: seen=0.3876, unseen=0.4556, h=0.4188 ZSL: unseen accuracy=0.6312
[233/400]  Loss_D: -0.9485 Loss_G: -3.2684, Wasserstein_dist:1.2940, vae_loss_seen:331.0048 GZSL: seen=0.3864, unseen=0.4417, h=0.4122 ZSL: unseen accuracy=0.6292
[234/400]  Loss_D: -0.8639 Loss_G: -3.5152, Wasserstein_dist:1.2310, vae_loss_seen:337.9179 GZSL: seen=0.3837, unseen=0.4507, h=0.4145 ZSL: unseen accuracy=0.6417
[235/400]  Loss_D: -0.8744 Loss_G: -2.8172, Wasserstein_dist:1.2027, vae_loss_seen:333.6990 GZSL: seen=0.4097, unseen=0.4111, h=0.4104 ZSL: unseen accuracy=0.6347
[236/400]  Loss_D: -0.8237 Loss_G: -3.1627, Wasserstein_dist:1.1296, vae_loss_seen:330.5457 GZSL: seen=0.3895, unseen=0.4611, h=0.4223 ZSL: unseen accuracy=0.6299
[237/400]  Loss_D: -0.9813 Loss_G: -3.5341, Wasserstein_dist:1.4069, vae_loss_seen:328.9762 GZSL: seen=0.3888, unseen=0.4667, h=0.4242 ZSL: unseen accuracy=0.6375
[238/400]  Loss_D: -0.9135 Loss_G: -3.0116, Wasserstein_dist:1.2594, vae_loss_seen:330.5661 GZSL: seen=0.3527, unseen=0.5174, h=0.4195 ZSL: unseen accuracy=0.6396
[239/400]  Loss_D: -1.0111 Loss_G: -3.0458, Wasserstein_dist:1.3767, vae_loss_seen:348.1388 GZSL: seen=0.3868, unseen=0.4528, h=0.4172 ZSL: unseen accuracy=0.6361
[240/400]  Loss_D: -0.8104 Loss_G: -3.5321, Wasserstein_dist:1.1651, vae_loss_seen:358.4926 GZSL: seen=0.4136, unseen=0.4174, h=0.4155 ZSL: unseen accuracy=0.6424
[241/400]  Loss_D: -0.9233 Loss_G: -3.6579, Wasserstein_dist:1.2941, vae_loss_seen:334.3789 GZSL: seen=0.3888, unseen=0.4500, h=0.4171 ZSL: unseen accuracy=0.6347
[242/400]  Loss_D: -0.9531 Loss_G: -3.3311, Wasserstein_dist:1.3107, vae_loss_seen:339.2357 GZSL: seen=0.3922, unseen=0.4472, h=0.4179 ZSL: unseen accuracy=0.6354
[243/400]  Loss_D: -0.8521 Loss_G: -3.0687, Wasserstein_dist:1.1544, vae_loss_seen:341.9968 GZSL: seen=0.3857, unseen=0.4625, h=0.4206 ZSL: unseen accuracy=0.6292
[244/400]  Loss_D: -0.9360 Loss_G: -3.1815, Wasserstein_dist:1.3205, vae_loss_seen:333.7490 GZSL: seen=0.3539, unseen=0.5111, h=0.4182 ZSL: unseen accuracy=0.6257
[245/400]  Loss_D: -0.8885 Loss_G: -3.2245, Wasserstein_dist:1.2394, vae_loss_seen:327.5487 GZSL: seen=0.3849, unseen=0.4556, h=0.4172 ZSL: unseen accuracy=0.6306
[246/400]  Loss_D: -0.9659 Loss_G: -3.1762, Wasserstein_dist:1.2841, vae_loss_seen:338.7883 GZSL: seen=0.3872, unseen=0.4590, h=0.4201 ZSL: unseen accuracy=0.6278
[247/400]  Loss_D: -0.9604 Loss_G: -3.0650, Wasserstein_dist:1.2767, vae_loss_seen:349.4019 GZSL: seen=0.3895, unseen=0.4660, h=0.4243 ZSL: unseen accuracy=0.6319
[248/400]  Loss_D: -0.9469 Loss_G: -3.2014, Wasserstein_dist:1.2636, vae_loss_seen:319.6012 GZSL: seen=0.3884, unseen=0.4674, h=0.4242 ZSL: unseen accuracy=0.6264
[249/400]  Loss_D: -1.0076 Loss_G: -2.7019, Wasserstein_dist:1.2616, vae_loss_seen:338.7342 GZSL: seen=0.3806, unseen=0.4618, h=0.4173 ZSL: unseen accuracy=0.6361
[250/400]  Loss_D: -0.9368 Loss_G: -3.2682, Wasserstein_dist:1.2754, vae_loss_seen:337.4680 GZSL: seen=0.3872, unseen=0.4556, h=0.4186 ZSL: unseen accuracy=0.6319
[251/400]  Loss_D: -0.8757 Loss_G: -3.2969, Wasserstein_dist:1.2034, vae_loss_seen:339.7025 GZSL: seen=0.3853, unseen=0.4569, h=0.4181 ZSL: unseen accuracy=0.6396
[252/400]  Loss_D: -0.9844 Loss_G: -3.3582, Wasserstein_dist:1.3303, vae_loss_seen:344.9509 GZSL: seen=0.3899, unseen=0.4465, h=0.4163 ZSL: unseen accuracy=0.6278
[253/400]  Loss_D: -0.6606 Loss_G: -3.6070, Wasserstein_dist:1.0359, vae_loss_seen:335.1117 GZSL: seen=0.3810, unseen=0.4632, h=0.4181 ZSL: unseen accuracy=0.6326
[254/400]  Loss_D: -1.0053 Loss_G: -2.8115, Wasserstein_dist:1.3158, vae_loss_seen:346.9287 GZSL: seen=0.3876, unseen=0.4465, h=0.4150 ZSL: unseen accuracy=0.6375
[255/400]  Loss_D: -0.9205 Loss_G: -3.0014, Wasserstein_dist:1.1987, vae_loss_seen:336.1506 GZSL: seen=0.3845, unseen=0.4653, h=0.4210 ZSL: unseen accuracy=0.6410
[256/400]  Loss_D: -0.9064 Loss_G: -3.2731, Wasserstein_dist:1.2392, vae_loss_seen:349.1624 GZSL: seen=0.3888, unseen=0.4542, h=0.4189 ZSL: unseen accuracy=0.6306
[257/400]  Loss_D: -1.1139 Loss_G: -3.5042, Wasserstein_dist:1.4524, vae_loss_seen:334.5626 GZSL: seen=0.3911, unseen=0.4514, h=0.4191 ZSL: unseen accuracy=0.6271
[258/400]  Loss_D: -0.8672 Loss_G: -3.4810, Wasserstein_dist:1.2040, vae_loss_seen:327.1019 GZSL: seen=0.3795, unseen=0.4507, h=0.4120 ZSL: unseen accuracy=0.6285
[259/400]  Loss_D: -0.9389 Loss_G: -3.4687, Wasserstein_dist:1.2628, vae_loss_seen:336.1110 GZSL: seen=0.3849, unseen=0.4333, h=0.4077 ZSL: unseen accuracy=0.6319
[260/400]  Loss_D: -0.9870 Loss_G: -3.4520, Wasserstein_dist:1.3838, vae_loss_seen:320.9720 GZSL: seen=0.3876, unseen=0.4451, h=0.4144 ZSL: unseen accuracy=0.6368
[261/400]  Loss_D: -0.8361 Loss_G: -3.3546, Wasserstein_dist:1.2148, vae_loss_seen:344.9458 GZSL: seen=0.3884, unseen=0.4660, h=0.4236 ZSL: unseen accuracy=0.6354
[262/400]  Loss_D: -0.9018 Loss_G: -2.9063, Wasserstein_dist:1.2206, vae_loss_seen:334.5759 GZSL: seen=0.3903, unseen=0.4521, h=0.4189 ZSL: unseen accuracy=0.6340
[263/400]  Loss_D: -0.8881 Loss_G: -2.9977, Wasserstein_dist:1.1875, vae_loss_seen:329.1147 GZSL: seen=0.3853, unseen=0.4472, h=0.4139 ZSL: unseen accuracy=0.6264
[264/400]  Loss_D: -0.8233 Loss_G: -3.2813, Wasserstein_dist:1.1175, vae_loss_seen:335.4172 GZSL: seen=0.3570, unseen=0.4972, h=0.4156 ZSL: unseen accuracy=0.6326
[265/400]  Loss_D: -1.0291 Loss_G: -3.6786, Wasserstein_dist:1.3869, vae_loss_seen:353.2333 GZSL: seen=0.3519, unseen=0.5049, h=0.4148 ZSL: unseen accuracy=0.6319
[266/400]  Loss_D: -0.7885 Loss_G: -3.2789, Wasserstein_dist:1.1017, vae_loss_seen:326.1537 GZSL: seen=0.3605, unseen=0.4937, h=0.4167 ZSL: unseen accuracy=0.6437
[267/400]  Loss_D: -0.7346 Loss_G: -3.1151, Wasserstein_dist:1.0257, vae_loss_seen:347.4665 GZSL: seen=0.3926, unseen=0.4444, h=0.4169 ZSL: unseen accuracy=0.6313
[268/400]  Loss_D: -0.7337 Loss_G: -3.0918, Wasserstein_dist:1.0607, vae_loss_seen:341.6211 GZSL: seen=0.3903, unseen=0.4604, h=0.4225 ZSL: unseen accuracy=0.6396
[269/400]  Loss_D: -0.9781 Loss_G: -3.5989, Wasserstein_dist:1.3005, vae_loss_seen:345.2485 GZSL: seen=0.3822, unseen=0.4611, h=0.4179 ZSL: unseen accuracy=0.6458
[270/400]  Loss_D: -0.9103 Loss_G: -3.7839, Wasserstein_dist:1.2398, vae_loss_seen:338.2524 GZSL: seen=0.3884, unseen=0.4514, h=0.4175 ZSL: unseen accuracy=0.6361
[271/400]  Loss_D: -1.0745 Loss_G: -3.2806, Wasserstein_dist:1.4390, vae_loss_seen:319.0212 GZSL: seen=0.3907, unseen=0.4299, h=0.4093 ZSL: unseen accuracy=0.6299
[272/400]  Loss_D: -0.8972 Loss_G: -3.5932, Wasserstein_dist:1.2823, vae_loss_seen:353.7813 GZSL: seen=0.3837, unseen=0.4528, h=0.4154 ZSL: unseen accuracy=0.6319
[273/400]  Loss_D: -0.7476 Loss_G: -3.3977, Wasserstein_dist:1.0662, vae_loss_seen:336.4509 GZSL: seen=0.3822, unseen=0.4479, h=0.4124 ZSL: unseen accuracy=0.6319
[274/400]  Loss_D: -0.9525 Loss_G: -3.3893, Wasserstein_dist:1.2910, vae_loss_seen:330.5484 GZSL: seen=0.3484, unseen=0.4979, h=0.4100 ZSL: unseen accuracy=0.6347
[275/400]  Loss_D: -0.8998 Loss_G: -3.4954, Wasserstein_dist:1.2505, vae_loss_seen:338.9273 GZSL: seen=0.3919, unseen=0.4500, h=0.4189 ZSL: unseen accuracy=0.6299
[276/400]  Loss_D: -0.8020 Loss_G: -3.4910, Wasserstein_dist:1.1422, vae_loss_seen:329.7372 GZSL: seen=0.3915, unseen=0.4500, h=0.4187 ZSL: unseen accuracy=0.6271
[277/400]  Loss_D: -0.7479 Loss_G: -2.7640, Wasserstein_dist:1.0283, vae_loss_seen:317.4173 GZSL: seen=0.3860, unseen=0.4437, h=0.4129 ZSL: unseen accuracy=0.6389
[278/400]  Loss_D: -0.8089 Loss_G: -3.4089, Wasserstein_dist:1.1105, vae_loss_seen:341.4882 GZSL: seen=0.3930, unseen=0.4632, h=0.4252 ZSL: unseen accuracy=0.6285
[279/400]  Loss_D: -0.8101 Loss_G: -3.1226, Wasserstein_dist:1.0792, vae_loss_seen:334.7397 GZSL: seen=0.3907, unseen=0.4472, h=0.4171 ZSL: unseen accuracy=0.6250
[280/400]  Loss_D: -0.7972 Loss_G: -3.1824, Wasserstein_dist:1.0784, vae_loss_seen:336.7016 GZSL: seen=0.4081, unseen=0.4257, h=0.4167 ZSL: unseen accuracy=0.6340
[281/400]  Loss_D: -0.8154 Loss_G: -3.6203, Wasserstein_dist:1.1578, vae_loss_seen:336.2713 GZSL: seen=0.3957, unseen=0.4417, h=0.4174 ZSL: unseen accuracy=0.6326
[282/400]  Loss_D: -0.9241 Loss_G: -3.3426, Wasserstein_dist:1.2420, vae_loss_seen:327.0679 GZSL: seen=0.3961, unseen=0.4569, h=0.4244 ZSL: unseen accuracy=0.6431
[283/400]  Loss_D: -0.8691 Loss_G: -2.8694, Wasserstein_dist:1.1308, vae_loss_seen:343.6790 GZSL: seen=0.3519, unseen=0.5167, h=0.4187 ZSL: unseen accuracy=0.6444
[284/400]  Loss_D: -0.8783 Loss_G: -3.2150, Wasserstein_dist:1.2052, vae_loss_seen:337.1512 GZSL: seen=0.3899, unseen=0.4347, h=0.4111 ZSL: unseen accuracy=0.6340
[285/400]  Loss_D: -0.7289 Loss_G: -3.3546, Wasserstein_dist:1.0149, vae_loss_seen:340.0273 GZSL: seen=0.3895, unseen=0.4410, h=0.4137 ZSL: unseen accuracy=0.6313
[286/400]  Loss_D: -0.8957 Loss_G: -3.6775, Wasserstein_dist:1.2207, vae_loss_seen:350.1004 GZSL: seen=0.3543, unseen=0.4951, h=0.4130 ZSL: unseen accuracy=0.6250
[287/400]  Loss_D: -0.8559 Loss_G: -3.4638, Wasserstein_dist:1.1828, vae_loss_seen:345.2509 GZSL: seen=0.4229, unseen=0.4271, h=0.4250 ZSL: unseen accuracy=0.6368
[288/400]  Loss_D: -0.8353 Loss_G: -3.5404, Wasserstein_dist:1.1392, vae_loss_seen:343.3634 GZSL: seen=0.4101, unseen=0.4083, h=0.4092 ZSL: unseen accuracy=0.6333
[289/400]  Loss_D: -0.9503 Loss_G: -3.3965, Wasserstein_dist:1.3096, vae_loss_seen:351.7227 GZSL: seen=0.3899, unseen=0.4562, h=0.4205 ZSL: unseen accuracy=0.6431
[290/400]  Loss_D: -0.8362 Loss_G: -3.2163, Wasserstein_dist:1.1464, vae_loss_seen:337.8940 GZSL: seen=0.3957, unseen=0.4521, h=0.4220 ZSL: unseen accuracy=0.6333
[291/400]  Loss_D: -0.8204 Loss_G: -3.5584, Wasserstein_dist:1.1816, vae_loss_seen:351.1198 GZSL: seen=0.3860, unseen=0.4632, h=0.4211 ZSL: unseen accuracy=0.6306
[292/400]  Loss_D: -0.8543 Loss_G: -2.9395, Wasserstein_dist:1.1360, vae_loss_seen:333.5020 GZSL: seen=0.3857, unseen=0.4556, h=0.4177 ZSL: unseen accuracy=0.6361
[293/400]  Loss_D: -0.7837 Loss_G: -3.3216, Wasserstein_dist:1.1050, vae_loss_seen:348.7960 GZSL: seen=0.4109, unseen=0.4139, h=0.4124 ZSL: unseen accuracy=0.6319
[294/400]  Loss_D: -0.8843 Loss_G: -3.2345, Wasserstein_dist:1.1629, vae_loss_seen:339.8152 GZSL: seen=0.3899, unseen=0.4431, h=0.4148 ZSL: unseen accuracy=0.6194
[295/400]  Loss_D: -0.6487 Loss_G: -3.0122, Wasserstein_dist:0.9130, vae_loss_seen:339.7358 GZSL: seen=0.3891, unseen=0.4618, h=0.4224 ZSL: unseen accuracy=0.6333
[296/400]  Loss_D: -0.8582 Loss_G: -3.3209, Wasserstein_dist:1.1790, vae_loss_seen:341.5955 GZSL: seen=0.3922, unseen=0.4542, h=0.4209 ZSL: unseen accuracy=0.6264
[297/400]  Loss_D: -0.9738 Loss_G: -3.6711, Wasserstein_dist:1.2830, vae_loss_seen:355.9573 GZSL: seen=0.3891, unseen=0.4583, h=0.4209 ZSL: unseen accuracy=0.6361
[298/400]  Loss_D: -0.6927 Loss_G: -3.3028, Wasserstein_dist:0.9984, vae_loss_seen:333.7662 GZSL: seen=0.3895, unseen=0.4500, h=0.4176 ZSL: unseen accuracy=0.6354
[299/400]  Loss_D: -0.9368 Loss_G: -3.2959, Wasserstein_dist:1.2353, vae_loss_seen:343.1478 GZSL: seen=0.3899, unseen=0.4479, h=0.4169 ZSL: unseen accuracy=0.6312
[300/400]  Loss_D: -0.9606 Loss_G: -3.4785, Wasserstein_dist:1.2920, vae_loss_seen:327.5754 GZSL: seen=0.4186, unseen=0.4215, h=0.4201 ZSL: unseen accuracy=0.6236
[301/400]  Loss_D: -0.8600 Loss_G: -3.7048, Wasserstein_dist:1.2203, vae_loss_seen:335.0935 GZSL: seen=0.3868, unseen=0.4444, h=0.4136 ZSL: unseen accuracy=0.6215
[302/400]  Loss_D: -1.0570 Loss_G: -3.3146, Wasserstein_dist:1.3489, vae_loss_seen:343.1556 GZSL: seen=0.3942, unseen=0.4403, h=0.4160 ZSL: unseen accuracy=0.6326
[303/400]  Loss_D: -0.9452 Loss_G: -4.1617, Wasserstein_dist:1.3431, vae_loss_seen:343.7262 GZSL: seen=0.3841, unseen=0.4535, h=0.4159 ZSL: unseen accuracy=0.6396
[304/400]  Loss_D: -0.7956 Loss_G: -3.8767, Wasserstein_dist:1.1811, vae_loss_seen:340.3835 GZSL: seen=0.3876, unseen=0.4507, h=0.4168 ZSL: unseen accuracy=0.6292
[305/400]  Loss_D: -0.7963 Loss_G: -3.0788, Wasserstein_dist:1.0990, vae_loss_seen:341.0877 GZSL: seen=0.3895, unseen=0.4479, h=0.4167 ZSL: unseen accuracy=0.6361
[306/400]  Loss_D: -0.8016 Loss_G: -3.2393, Wasserstein_dist:1.0697, vae_loss_seen:314.1860 GZSL: seen=0.3903, unseen=0.4611, h=0.4228 ZSL: unseen accuracy=0.6403
[307/400]  Loss_D: -0.9295 Loss_G: -3.5017, Wasserstein_dist:1.2479, vae_loss_seen:349.7587 GZSL: seen=0.3891, unseen=0.4507, h=0.4177 ZSL: unseen accuracy=0.6340
[308/400]  Loss_D: -0.8385 Loss_G: -3.1805, Wasserstein_dist:1.1442, vae_loss_seen:331.2332 GZSL: seen=0.3903, unseen=0.4528, h=0.4192 ZSL: unseen accuracy=0.6354
[309/400]  Loss_D: -0.8991 Loss_G: -3.3317, Wasserstein_dist:1.1923, vae_loss_seen:342.0758 GZSL: seen=0.4112, unseen=0.4201, h=0.4156 ZSL: unseen accuracy=0.6292
[310/400]  Loss_D: -0.7955 Loss_G: -3.2102, Wasserstein_dist:1.0786, vae_loss_seen:328.9266 GZSL: seen=0.3911, unseen=0.4569, h=0.4215 ZSL: unseen accuracy=0.6389
[311/400]  Loss_D: -0.8546 Loss_G: -3.3611, Wasserstein_dist:1.1778, vae_loss_seen:321.0058 GZSL: seen=0.3876, unseen=0.4521, h=0.4174 ZSL: unseen accuracy=0.6361
[312/400]  Loss_D: -0.9241 Loss_G: -3.4944, Wasserstein_dist:1.2485, vae_loss_seen:340.6809 GZSL: seen=0.3860, unseen=0.4403, h=0.4114 ZSL: unseen accuracy=0.6257
[313/400]  Loss_D: -0.9375 Loss_G: -3.5377, Wasserstein_dist:1.2791, vae_loss_seen:330.2034 GZSL: seen=0.3841, unseen=0.4611, h=0.4191 ZSL: unseen accuracy=0.6236
[314/400]  Loss_D: -0.7879 Loss_G: -3.7266, Wasserstein_dist:1.1056, vae_loss_seen:329.7465 GZSL: seen=0.3876, unseen=0.4576, h=0.4197 ZSL: unseen accuracy=0.6340
[315/400]  Loss_D: -1.0308 Loss_G: -3.7162, Wasserstein_dist:1.3477, vae_loss_seen:342.8932 GZSL: seen=0.3922, unseen=0.4514, h=0.4197 ZSL: unseen accuracy=0.6271
[316/400]  Loss_D: -0.8303 Loss_G: -3.1993, Wasserstein_dist:1.0953, vae_loss_seen:321.7579 GZSL: seen=0.3911, unseen=0.4458, h=0.4167 ZSL: unseen accuracy=0.6243
[317/400]  Loss_D: -0.9493 Loss_G: -3.7812, Wasserstein_dist:1.3160, vae_loss_seen:338.7767 GZSL: seen=0.3938, unseen=0.4472, h=0.4188 ZSL: unseen accuracy=0.6250
[318/400]  Loss_D: -0.9930 Loss_G: -3.6181, Wasserstein_dist:1.3447, vae_loss_seen:338.4474 GZSL: seen=0.3880, unseen=0.4375, h=0.4113 ZSL: unseen accuracy=0.6299
[319/400]  Loss_D: -0.8466 Loss_G: -3.6773, Wasserstein_dist:1.2062, vae_loss_seen:331.8320 GZSL: seen=0.3880, unseen=0.4375, h=0.4113 ZSL: unseen accuracy=0.6326
[320/400]  Loss_D: -0.8218 Loss_G: -2.9714, Wasserstein_dist:1.1178, vae_loss_seen:320.5107 GZSL: seen=0.3957, unseen=0.4396, h=0.4165 ZSL: unseen accuracy=0.6264
[321/400]  Loss_D: -0.8772 Loss_G: -3.8360, Wasserstein_dist:1.1944, vae_loss_seen:348.9325 GZSL: seen=0.3884, unseen=0.4354, h=0.4106 ZSL: unseen accuracy=0.6243
[322/400]  Loss_D: -0.8369 Loss_G: -3.1434, Wasserstein_dist:1.0960, vae_loss_seen:336.4969 GZSL: seen=0.3818, unseen=0.4569, h=0.4160 ZSL: unseen accuracy=0.6306
[323/400]  Loss_D: -0.9685 Loss_G: -3.8727, Wasserstein_dist:1.3022, vae_loss_seen:335.2114 GZSL: seen=0.3911, unseen=0.4444, h=0.4161 ZSL: unseen accuracy=0.6347
[324/400]  Loss_D: -0.8147 Loss_G: -3.7695, Wasserstein_dist:1.1975, vae_loss_seen:327.7682 GZSL: seen=0.3926, unseen=0.4403, h=0.4151 ZSL: unseen accuracy=0.6264
[325/400]  Loss_D: -0.7522 Loss_G: -3.5091, Wasserstein_dist:1.0593, vae_loss_seen:337.2523 GZSL: seen=0.3911, unseen=0.4535, h=0.4200 ZSL: unseen accuracy=0.6271
[326/400]  Loss_D: -0.8338 Loss_G: -3.6246, Wasserstein_dist:1.1508, vae_loss_seen:332.1143 GZSL: seen=0.3891, unseen=0.4493, h=0.4171 ZSL: unseen accuracy=0.6333
[327/400]  Loss_D: -0.7246 Loss_G: -3.2775, Wasserstein_dist:1.0354, vae_loss_seen:330.3872 GZSL: seen=0.3919, unseen=0.4486, h=0.4183 ZSL: unseen accuracy=0.6257
[328/400]  Loss_D: -0.6922 Loss_G: -3.5410, Wasserstein_dist:0.9662, vae_loss_seen:336.5669 GZSL: seen=0.3961, unseen=0.4403, h=0.4170 ZSL: unseen accuracy=0.6368
[329/400]  Loss_D: -0.8093 Loss_G: -3.6196, Wasserstein_dist:1.1802, vae_loss_seen:326.1515 GZSL: seen=0.3915, unseen=0.4576, h=0.4220 ZSL: unseen accuracy=0.6410
[330/400]  Loss_D: -0.8156 Loss_G: -3.3073, Wasserstein_dist:1.0969, vae_loss_seen:334.3929 GZSL: seen=0.3853, unseen=0.4590, h=0.4189 ZSL: unseen accuracy=0.6347
[331/400]  Loss_D: -0.8561 Loss_G: -3.3009, Wasserstein_dist:1.1219, vae_loss_seen:315.6722 GZSL: seen=0.3895, unseen=0.4479, h=0.4167 ZSL: unseen accuracy=0.6361
[332/400]  Loss_D: -0.8084 Loss_G: -3.3740, Wasserstein_dist:1.0695, vae_loss_seen:335.5027 GZSL: seen=0.3911, unseen=0.4451, h=0.4164 ZSL: unseen accuracy=0.6292
[333/400]  Loss_D: -0.7614 Loss_G: -3.3975, Wasserstein_dist:1.0963, vae_loss_seen:336.0437 GZSL: seen=0.3574, unseen=0.4903, h=0.4134 ZSL: unseen accuracy=0.6424
[334/400]  Loss_D: -0.8103 Loss_G: -3.2327, Wasserstein_dist:1.1164, vae_loss_seen:339.7629 GZSL: seen=0.3942, unseen=0.4410, h=0.4163 ZSL: unseen accuracy=0.6312
[335/400]  Loss_D: -0.8480 Loss_G: -3.4820, Wasserstein_dist:1.1341, vae_loss_seen:328.5225 GZSL: seen=0.3826, unseen=0.4757, h=0.4241 ZSL: unseen accuracy=0.6299
[336/400]  Loss_D: -0.9422 Loss_G: -3.6626, Wasserstein_dist:1.2933, vae_loss_seen:332.6926 GZSL: seen=0.3984, unseen=0.4472, h=0.4214 ZSL: unseen accuracy=0.6438
[337/400]  Loss_D: -0.8628 Loss_G: -3.4313, Wasserstein_dist:1.1754, vae_loss_seen:329.2775 GZSL: seen=0.3907, unseen=0.4486, h=0.4177 ZSL: unseen accuracy=0.6368
[338/400]  Loss_D: -1.0078 Loss_G: -4.0392, Wasserstein_dist:1.3642, vae_loss_seen:337.1788 GZSL: seen=0.4190, unseen=0.4104, h=0.4147 ZSL: unseen accuracy=0.6326
[339/400]  Loss_D: -0.8643 Loss_G: -3.0953, Wasserstein_dist:1.1580, vae_loss_seen:319.4702 GZSL: seen=0.3868, unseen=0.4528, h=0.4172 ZSL: unseen accuracy=0.6236
[340/400]  Loss_D: -0.7671 Loss_G: -3.3665, Wasserstein_dist:1.0222, vae_loss_seen:333.0959 GZSL: seen=0.3891, unseen=0.4451, h=0.4153 ZSL: unseen accuracy=0.6250
[341/400]  Loss_D: -0.8660 Loss_G: -3.1514, Wasserstein_dist:1.1571, vae_loss_seen:321.1821 GZSL: seen=0.3899, unseen=0.4563, h=0.4205 ZSL: unseen accuracy=0.6250
[342/400]  Loss_D: -0.7828 Loss_G: -3.4265, Wasserstein_dist:1.0545, vae_loss_seen:323.3535 GZSL: seen=0.3597, unseen=0.4806, h=0.4114 ZSL: unseen accuracy=0.6299
[343/400]  Loss_D: -0.8655 Loss_G: -3.0881, Wasserstein_dist:1.0959, vae_loss_seen:326.3647 GZSL: seen=0.3826, unseen=0.4507, h=0.4138 ZSL: unseen accuracy=0.6312
[344/400]  Loss_D: -0.6739 Loss_G: -2.9075, Wasserstein_dist:0.9116, vae_loss_seen:335.1513 GZSL: seen=0.3938, unseen=0.4417, h=0.4164 ZSL: unseen accuracy=0.6306
[345/400]  Loss_D: -0.8481 Loss_G: -3.1506, Wasserstein_dist:1.1337, vae_loss_seen:344.6698 GZSL: seen=0.3864, unseen=0.4361, h=0.4098 ZSL: unseen accuracy=0.6340
[346/400]  Loss_D: -0.7327 Loss_G: -2.8538, Wasserstein_dist:0.9707, vae_loss_seen:335.5455 GZSL: seen=0.3589, unseen=0.5035, h=0.4191 ZSL: unseen accuracy=0.6285
[347/400]  Loss_D: -0.8775 Loss_G: -3.7738, Wasserstein_dist:1.1886, vae_loss_seen:353.7848 GZSL: seen=0.3919, unseen=0.4549, h=0.4210 ZSL: unseen accuracy=0.6243
[348/400]  Loss_D: -0.8788 Loss_G: -2.8742, Wasserstein_dist:1.1185, vae_loss_seen:332.0408 GZSL: seen=0.3876, unseen=0.4521, h=0.4174 ZSL: unseen accuracy=0.6278
[349/400]  Loss_D: -0.8831 Loss_G: -3.5015, Wasserstein_dist:1.1471, vae_loss_seen:344.3998 GZSL: seen=0.3864, unseen=0.4646, h=0.4219 ZSL: unseen accuracy=0.6368
[350/400]  Loss_D: -0.9912 Loss_G: -3.6500, Wasserstein_dist:1.3206, vae_loss_seen:336.1388 GZSL: seen=0.3926, unseen=0.4438, h=0.4166 ZSL: unseen accuracy=0.6285
[351/400]  Loss_D: -0.8752 Loss_G: -3.1750, Wasserstein_dist:1.1535, vae_loss_seen:342.1016 GZSL: seen=0.3934, unseen=0.4347, h=0.4130 ZSL: unseen accuracy=0.6299
[352/400]  Loss_D: -0.8677 Loss_G: -4.1581, Wasserstein_dist:1.2252, vae_loss_seen:347.4048 GZSL: seen=0.3942, unseen=0.4451, h=0.4181 ZSL: unseen accuracy=0.6181
[353/400]  Loss_D: -0.8104 Loss_G: -3.4296, Wasserstein_dist:1.1250, vae_loss_seen:324.0319 GZSL: seen=0.3915, unseen=0.4458, h=0.4169 ZSL: unseen accuracy=0.6299
